name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,occurrenceRemarks,sex,lifeStage,continent,institutionKey,collectionKey,acceptedNameUsage,institutionID,locality,language,type,preparations,ownerInstitutionCode,datasetID,collectionID,networkKeys,individualCount,elevation,elevationAccuracy,associatedOccurrences,dynamicProperties,county,identificationVerificationStatus,eventRemarks,locationAccordingTo,identificationRemarks,georeferencedDate,higherGeography,nomenclaturalCode,georeferencedBy,georeferenceProtocol,georeferenceVerificationStatus,endDayOfYear,verbatimCoordinateSystem,otherCatalogNumbers,organismID,previousIdentifications,identificationQualifier,samplingProtocol,accessRights,higherClassification,georeferenceSources,establishmentMeans,vernacularName,startDayOfYear,locationRemarks,earliestEpochOrLowestSeries,fieldNumber,recordNumber,identificationReferences,disposition,http://unknown.org/recordId,rights,georeferenceRemarks,bibliographicCitation,associatedSequences,fieldNotes,municipality,taxonRemarks,higherGeographyID,projectId,coordinatePrecision,earliestAgeOrLowestStage,namePublishedInYear,associatedReferences,taxonConceptID,verbatimTaxonRank,bed,formation,member,lithostratigraphicTerms,latestAgeOrHighestStage,locationID,depth,depthAccuracy,nameAccordingTo,parentNameUsage
"Mustela nigripes (Audubon & Bachman, 1851)",-108.184507,47.632465,cdround,gbif,1702481945,"Mustela nigripes (Audubon & Bachman, 1851)",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T04:57:45.713+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2017-11-07T21:10:27,26807,Montana,2002,6,21,2002-06-21,2021-11-02T23:33:51.000+00:00,2021-12-08T04:57:45.713+00:00,https://www.inaturalist.org/observations/8724075,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Brendan Moynahan,8724075,montanaclan,Coordinate uncertainty increased to 26807m to protect threatened taxon,2002/06/21 8:17 AM MDT,iNaturalist research-grade observations,Observations,"Phillips County, US-MT, US",1702481945,https://www.inaturalist.org/observations/8724075,41809,8724075,Brendan Moynahan,iNaturalist,14:17:00Z,Brendan Moynahan,18583944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-105.375608,41.764614,colmafu,gbif,1262417651,"Mustela nigripes (Audubon & Bachman, 1851)",96275bf2-8999-4869-95d5-4903a84391b0,84d451a0-644d-11de-b910-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-11-26T05:26:53.703+00:00,2021-12-02T06:56:01.612+00:00,110,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Wyoming,2002,10,2,2002-10-02,2016-03-23T00:00:00.000+00:00,2021-12-02T06:56:01.612+00:00,http://portal.vertnet.org/o/uaz/mammals?id=uaz-26806,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,urn:catalog:UAZ:Mammals:UAZ 26806,NA,NA,2 October 2002,NA,Mammals,United States of America  | Wyoming | Albany | Nat. Black-footed Ferret Conservation Center,1262417651,urn:catalog:UAZ:Mammals:UAZ 26806,NA,UAZ 26806,Y. Petryszyn,UAZ,NA,NA,NA,NA,FEMALE,NA,NORTH_AMERICA,0e5cb0d9-7feb-4bf8-b455-92f1ad3d5819,d3fd143c-cbe2-4ef9-81f4-837ebdad4740,NA,http://biocol.org/urn:lsid:biocol.org:col:34852,Nat. Black-footed Ferret Conservation Center,en,PhysicalObject,skeleton | skin | skull,NA,NA,NA,,NA,NA,NA,NA,"{""earLengthInMM"":""28"", ""hindfootLengthInMM"":""54"", ""tail"":""121"", ""totalLength"":""480"", ""weight"":""840"" }",Albany,NA,NA,NA,NA,NA,| United States of America  | Wyoming | Albany |  |  |  |,ICZN,NA,NA,requires verification,275,NA,NA,NA,NA,NA,NA,http://vertnet.org/resources/norms.html,|  |  | Carnivora | Caniformia |  |  | Mustelidae | Mustelinae |  | Mustela,NA,"NATIVE",Black-footed Ferret,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-79.1828,43.8203,gass84,gbif,2628734487,"Mustela nigripes (Audubon & Bachman, 1851)",9dab876a-98bf-4ba2-b425-0d40947eebd4,39fd7088-af63-4ad5-8d30-479a720a368b,7c519b4c-1100-4f39-a95a-9b679b4542e4,CA,DWC_ARCHIVE,2021-11-20T16:01:05.085+00:00,2021-12-02T07:38:07.099+00:00,57,ff7bd5db-b724-4932-b496-10ea298851f9,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Ontario,1998,1,1,1998-01-01,NA,2021-12-02T07:38:07.099+00:00,NA,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,CA,Canada,Royal Saskatchewan Museum (RSKM),urn:catalog:RSKM:MAMM:M-2283,NA,"Additional information on this specimen may be available on request, please direct inquiries to danae.frier@gov.sk.ca",1998/01/01,Royal Saskatchewan Museum - Mammalogy Collection,MAMM,NA,2628734487,urn:catalog:RSKM:MAMM:M-2283,https://www.gbif.org/species/5218985,RSKM_MAMM_M-2283,NA,RSKM,NA,NA,NA,NA,FEMALE,NA,NORTH_AMERICA,a5b55a33-7693-4bef-87b2-6cd05df05fe4,044ab4c9-fec1-438c-b9e5-b9ac6d97e841,"Mustela nigripes (Audubon & Bachman, 1851)",http://grscicoll.org/institution/royal-saskatchewan-museum,Toronto,en,PhysicalObject,Full Skeleton,RSKM,https://doi.org/10.5886/gwwhlv,http://grscicoll.org/institutional-collection/mammalogy-4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-104.4858,32.2028,"gass84,osiic,colmano,inmafu",gbif,1638512253,"Mustela nigripes (Audubon & Bachman, 1851)",dab57200-c600-4f26-b657-cf217443034e,52c8f620-1816-11da-9544-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2022-01-01T23:39:47.736+00:00,2022-01-01T23:40:03.078+00:00,239,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1991-12-03T00:00:00,500,New Mexico,1991,11,29,1991-11-29,2021-11-05T16:00:19.560+00:00,2022-01-01T23:40:03.078+00:00,http://arctos.database.museum/guid/UTEP:ES:120-98,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/UTEP:ES:120-98?seid=3365584,NA,NA,1991-11-29,NA,http://arctos.database.museum/collection/UTEP:ES,"USA, New Mexico, Eddy, Big Manhole Cave, Pecos River drainage, 32.2028 Lat, -104.4858 Lon, 22 NW1/4 SW1/4 SE1/4 R24E T24S, Elev. 1280 M, Strat: SURVEY POINT F4-C",1638512253,http://arctos.database.museum/guid/UTEP:ES:120-98?seid=3365584,NA,UTEP:ES:120-98,Collector(s): Steve Peerman,UTEP,1991-11-29,Arthur H. Harris,NA,NA,NA,NA,NORTH_AMERICA,adbcf6bb-4718-4f96-bd4f-cad7116f0d60,NA,NA,UTEP,Big Manhole Cave,en,PhysicalObject,skull; tooth; tooth; tooth; tooth,NA,NA,118,,1,1280,0,NA,NA,Eddy County,features,NA,Steve Peerman,Former nature_of_id: expert.,1991-11-29 00:00:00,"North America, United States, New Mexico, Eddy County",ICZN,Steve Peerman,not recorded,unverified,333,NA,NA,http://arctos.database.museum/guid/UTEP:ES:120-98,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1991-12-03"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: expert."",""idby"":""Arthur H. Harris"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",collector,NA,NA,NA,"Pecos River drainage, 22 NW1/4 SW1/4 SE1/4 R24E T24S",Pleistocene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-87.827293,44.347794,"cdround,gass84,colmafu,inmafu",gbif,665717710,"Mustela nigripes (Audubon & Bachman, 1851)",41fc5c40-5e81-496f-9733-6b5681b3b7a5,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,DWC_ARCHIVE,2021-11-20T03:37:31.664+00:00,2021-12-02T05:54:39.500+00:00,195,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,NA,NA,Wisconsin,1990,1,6,1990-01-06,NA,2021-12-02T05:54:39.500+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,The Field Museum of Natural History,17965d1f-07f6-4580-a5a7-124a351c7938,NA,NA,NA,NA,Mammals,NA,665717710,17965d1f-07f6-4580-a5a7-124a351c7938,NA,167200,Prep Lab Catalogue,FMNH,NA,NA,NA,NA,MALE,NA,NORTH_AMERICA,e71f36f1-e271-4720-a604-3c5a1418e7aa,6999cd7a-b2a3-4f56-b5c4-0b0f1b70adba,NA,FMNH,Denmark,en,PhysicalObject,"skull,skel",FMNH,mammals-24-sep-2020,Mammals,,NA,NA,NA,NA,NA,Brown Co,NA,NA,NA,NA,NA,"North America, USA, Wisconsin, Brown Co, Nearctic: Denmark",NA,NA,MaNIS georeferencing guidelines,NA,NA,NA,NA,2665968,NA,NA,NA,http://fieldmuseum.org/about/copyright-information,Animalia Chordata Mammalia Carnivora Mustelidae,NA,NA,NA,6,decimal degrees,NA,136590,PL-3533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-79.766591,38.036175,"gass84,osiic,colmano,inmafu",gbif,1145155694,"Mustela nigripes (Audubon & Bachman, 1851)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:25.392+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1990-07-31T00:00:00,402,Virginia,1990,7,31,1990-07-31,2021-10-27T16:11:03.362+00:00,2021-12-22T01:02:25.392+00:00,http://arctos.database.museum/guid/MSB:Mamm:127007,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:127007?seid=2585732,NA,NA,31 July 1990,NA,http://arctos.database.museum/collection/MSB:Mamm,Virginia: Warren Co. Front Royal Conservation and Research Center,1145155694,http://arctos.database.museum/guid/MSB:Mamm:127007?seid=2585732,NA,MSB:Mamm:127007,Collector(s): United States Fish and Wildlife Service; Preparator(s): Cindy A. Ramotnik,MSB,1990-07-31,Cindy A. Ramotnik,NA,Born 20 June 1990. Pathology report on file. Death # 40659. Tissue preservation: -20C,MALE,Juvenile,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,NA,NA,MSB,"Smithsonian Conservation Biology Institute, SE of Front Royal",en,PhysicalObject,skin; skull; eye; skeleton; muscle,NA,NA,14,,1,NA,NA,NA,sex=male;total length=260 mm;tail length=37 mm;hind foot with claw=32 mm;ear from notch=16 mm;age class=juvenile,Warren County,features,"""Robert""",Cindy A. Ramotnik,Former nature_of_id: student.,1990-07-31 00:00:00,"North America, United States, Virginia, Warren County",ICZN,Cindy A. Ramotnik,not recorded,unverified,212,NA,"NK=225024, other identifier=SB 247, preparator number=CAR 5132, USGS: U.S. Geological Survey=127007",http://arctos.database.museum/guid/MSB:Mamm:127007,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1990-07-31"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: student."",""idby"":""Cindy A. Ramotnik"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Google Earth,MANAGED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-106.61122,38.13215,"gass84,osiic,colmano,inmafu",gbif,2427817748,"Mustela nigripes (Audubon & Bachman, 1851)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:20.588+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2005-03-08T00:00:00,12700,Colorado,1990,7,5,1990-07-05,2021-09-27T10:20:00.009+00:00,2021-12-22T01:02:20.588+00:00,http://arctos.database.museum/guid/MSB:Mamm:114477,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:114477?seid=745843,NA,NA,05-Jul-1990,NA,http://arctos.database.museum/collection/MSB:Mamm,"Cochetopa Hills, 18 mi W, 3 mi N Saguache",2427817748,http://arctos.database.museum/guid/MSB:Mamm:114477?seid=745843,NA,MSB:Mamm:114477,Collector(s): Robert B. Finley Jr.,MSB,1990-07-05,unknown,NA,cranium only; pickup at Neotoma den,NA,NA,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,NA,NA,MSB,"18 miles west and 3 miles north of Saguache, Cochetopa Hills",en,PhysicalObject,skull,NA,NA,14,,1,NA,NA,NA,sex=unknown,Saguache County,unknown,NA,unknown,Former nature_of_id: legacy.,2012-07-08 00:00:00,"North America, United States, Colorado, Saguache County",ICZN,unknown,GeoLocate,unverified,186,NA,"preparator number=RBF 3461, USGS: U.S. Geological Survey=BS/FC 14477",http://arctos.database.museum/guid/MSB:Mamm:114477,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2005-03-08"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""unknown"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-105.376986,41.762446,"gass84,osiic,colmano,inmafu",gbif,1145155671,"Mustela nigripes (Audubon & Bachman, 1851)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:25.318+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1989-06-01T00:00:00,429,Wyoming,1989,6,1,1989-06-01,2021-10-27T16:11:03.362+00:00,2021-12-22T01:02:25.318+00:00,http://arctos.database.museum/guid/MSB:Mamm:127008,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:127008?seid=2585733,NA,NA,1 June 1989,NA,http://arctos.database.museum/collection/MSB:Mamm,Wyoming: Albany Co. Sybille Wildlife Research Unit,1145155671,http://arctos.database.museum/guid/MSB:Mamm:127008?seid=2585733,NA,MSB:Mamm:127008,Collector(s): United States Fish and Wildlife Service; Preparator(s): Cindy A. Ramotnik,MSB,1989-06-01,Cindy A. Ramotnik,NA,"Born 10 May 1988. Pathology report on file. Death # 39700. ""Drifter""",MALE,NA,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,NA,NA,MSB,Sybille Wildlife Research & Conservation Education Unit,en,PhysicalObject,skin; skull; skeleton; muscle; muscle; muscle; tissue; tissue; tissue,NA,NA,14,,1,NA,NA,NA,sex=male;total length=520 mm;tail length=110 mm;hind foot with claw=54 mm;ear from notch=25 mm;weight=975 g,Albany County,features,NA,Cindy A. Ramotnik,Former nature_of_id: student.,1989-06-01 00:00:00,"North America, United States, Wyoming, Albany County",ICZN,Cindy A. Ramotnik,not recorded,unverified,152,NA,"NK=225025, preparator number=CAR 5133, USGS: U.S. Geological Survey=127008",http://arctos.database.museum/guid/MSB:Mamm:127008,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1989-06-01"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: student."",""idby"":""Cindy A. Ramotnik"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",unknown,MANAGED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-105.873904,38.715216,"gass84,osiic,colmano,inmafu",gbif,1145106491,"Mustela nigripes (Audubon & Bachman, 1851)",5f3463d2-51b6-4a8a-b252-9bab4388934e,a2ef6dd1-8886-48c9-8025-c62bac973cc7,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:57:41.014+00:00,2021-12-22T00:57:57.635+00:00,304,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,1989-09-15T00:00:00,1000,Colorado,1989,9,15,1989-09-15,2021-10-27T12:46:55.315+00:00,2021-12-22T00:57:57.635+00:00,http://arctos.database.museum/guid/DMNS:Mamm:7498,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/DMNS:Mamm:7498?seid=952895,NA,NA,15 September 1989,NA,http://arctos.database.museum/collection/DMNS:Mamm,"North America, United States, Colorado, Park County, Carnegie Camp vicinity, one and one-third (1.33) miles southwest of Porcupine Cave",1145106491,http://arctos.database.museum/guid/DMNS:Mamm:7498?seid=952895,NA,DMNS:Mamm:7498,Collector(s): Elaine Anderson,DMNS,1989-09-15,E. Anderson,NA,NA,FEMALE,NA,NORTH_AMERICA,1757f021-01b8-4d20-a11a-1da09db2d8b2,NA,NA,DMNS,"Carnegie Camp vicinity, 1.33 miles southwest of Porcupine Cave",en,PhysicalObject,skull; skeleton,NA,NA,45,,1,2755,0,NA,sex=female,Park County,features,NA,unknown,Former nature_of_id: field.,2012-07-08 00:00:00,"North America, United States, Colorado, Park County",ICZN,unknown,GeoLocate,unverified,258,NA,NA,http://arctos.database.museum/guid/DMNS:Mamm:7498,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""features"",""accepted_id_fg"":1,""made_date"":""1989-09-15"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: field."",""idby"":""E. Anderson"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",GeoLocate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustela nigripes (Audubon & Bachman, 1851)",-103.679323,40.897696,"cdround,gass84,osiic,colmano,inmafu",gbif,2427817755,"Mustela nigripes (Audubon & Bachman, 1851)",b15d4952-7d20-46f1-8a3e-556a512b04c5,939ed180-aa7b-11db-8edf-b8a03c50a862,a957a663-2f17-415f-b1c8-5cf6398df8ed,US,DWC_ARCHIVE,2021-12-22T00:55:40.077+00:00,2021-12-22T01:02:20.580+00:00,284,2053a639-84c3-4be5-b8bc-96b6d88a976c,PRESERVED_SPECIMEN,PRESENT,5218985,1,44,359,732,5307,2433922,5218985,5218985,"Mustela nigripes (Audubon & Bachman, 1851)",Animalia,Chordata,Carnivora,Mustelidae,Mustela,Mustela nigripes,Mustela,nigripes,SPECIES,ACCEPTED,EN,2005-03-08T00:00:00,1143,Colorado,1988,1,27,1988-01-27,2021-02-01T19:50:00.006+00:00,2021-12-22T01:02:20.580+00:00,http://arctos.database.museum/guid/MSB:Mamm:114460,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,NA,http://arctos.database.museum/guid/MSB:Mamm:114460?seid=237677,NA,NA,27-Jan-1988,NA,http://arctos.database.museum/collection/MSB:Mamm,Pawnee National Grassland,2427817755,http://arctos.database.museum/guid/MSB:Mamm:114460?seid=237677,NA,MSB:Mamm:114460,Collector(s): K. Ballard,MSB,1988-01-27,unknown,NA,cranium only; found on a 115-acre black-tailed prairie dog town,NA,NA,NORTH_AMERICA,8827b228-5892-444f-9ce9-f1e1d97ed133,NA,NA,MSB,"Pawnee National Grassland, 2.01 miles WSW of Uhi Reservoir",en,PhysicalObject,cranium,NA,NA,14,,1,NA,NA,NA,sex=unknown,Weld County,unknown,NA,unknown,Former nature_of_id: legacy.,2012-07-08 00:00:00,"North America, United States, Colorado, Weld County",ICZN,unknown,not recorded,unverified,27,NA,USGS: U.S. Geological Survey=BS/FC 14460,http://arctos.database.museum/guid/MSB:Mamm:114460,"[{""scientific_name"":""Mustela nigripes"",""nature_of_id"":""unknown"",""accepted_id_fg"":1,""made_date"":""2005-03-08"",""short_citation"":null,""publication_id"":null,""identification_remarks"":""Former nature_of_id: legacy."",""idby"":""unknown"",""concept_label"":null}]",A,NA,http://vertnet.org/resources/norms.html,"Animalia, Chordata, Mammalia, Carnivora, Caniformia, Mustelidae, Mustelinae, Mustela,",Google Earth,NA,NA,NA,11N; 56W; 30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
